device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:04Z,2021-10-23T13:41:08.992528Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:06Z,2021-10-23T13:41:08.993528Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:02Z,2021-10-23T13:41:08.992928Z,0
25029,27.8912658691406,76.0854110717773,2021-10-23T13:33:33Z,2021-10-23T13:41:02.569756Z,40
25029,27.8911075592041,76.0841598510742,2021-10-23T13:33:45Z,2021-10-23T13:41:02.57033Z,40
25029,27.8912925720215,76.0856399536133,2021-10-23T13:33:31Z,2021-10-23T13:41:02.569387Z,40
25029,27.8911457061768,76.0843887329102,2021-10-23T13:33:43Z,2021-10-23T13:41:02.570082Z,38
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:00Z,2021-10-23T13:41:02.569874Z,0
25029,27.8911666870117,76.0845947265625,2021-10-23T13:33:41Z,2021-10-23T13:41:02.56866Z,37
25029,27.8912506103516,76.0851898193359,2021-10-23T13:33:35Z,2021-10-23T13:41:02.570833Z,38
25029,27.8911876678467,76.0847930908203,2021-10-23T13:33:39Z,2021-10-23T13:41:02.570685Z,34
25029,27.8912124633789,76.0849838256836,2021-10-23T13:33:37Z,2021-10-23T13:41:02.570564Z,35
25029,27.8913192749023,76.0858612060547,2021-10-23T13:33:29Z,2021-10-23T13:41:02.569228Z,39
25029,27.8910655975342,76.0836868286133,2021-10-23T13:33:49Z,2021-10-23T13:41:00.815114Z,43
25029,27.8909912109375,76.0831985473633,2021-10-23T13:33:53Z,2021-10-23T13:41:00.814966Z,43
25029,27.8843383789062,76.0656356811523,2021-10-23T13:40:56Z,2021-10-23T13:41:00.814808Z,0
25029,27.8910331726074,76.0834426879883,2021-10-23T13:33:51Z,2021-10-23T13:41:00.814448Z,42
25029,27.8908767700195,76.0822067260742,2021-10-23T13:34:01Z,2021-10-23T13:41:00.813943Z,44
25029,27.8909091949463,76.0824584960938,2021-10-23T13:33:59Z,2021-10-23T13:41:00.813779Z,44
